smiles1,smiles2,target1,target2
O=NN(CCCl)C(=O)NC1CCCCC1,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,Q9H169,Q15125
O=NN(CCCl)C(=O)NC1CCCCC1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Q9H169,P35968
O=NN(CCCl)C(=O)NC1CCCCC1,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,Q9H169,P11511
O=NN(CCCl)C(=O)NC1CCCCC1,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,Q9H169,P11387
O=NN(CCCl)C(=O)NC1CCCCC1,OCC1OC(n2cnc3c2NC=NCC3O)CC1O,Q9H169,P00813
O=NN(CCCl)C(=O)NC1CCCCC1,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,Q9H169,Q9BZX2
O=NN(CCCl)C(=O)NC1CCCCC1,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,Q9H169,P13631
O=NN(CCCl)C(=O)NC1CCCCC1,O=P1(N(CCCl)CCCl)NCCCO1,Q9H169,O75469
O=NN(CCCl)C(=O)NC1CCCCC1,O=P1(NCCCl)OCCCN1CCCl,Q9H169,O75469
O=NN(CCCl)C(=O)NC1CCCCC1,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,Q9H169,O60733
O=NN(CCCl)C(=O)NC1CCCCC1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Q9H169,O75469
O=NN(CCCl)C(=O)NC1CCCCC1,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,Q9H169,P11388
O=NN(CCCl)C(=O)NC1CCCCC1,CC=C1NC(=O)C2CSSCCC=CC(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O,Q9H169,O15379
O=NN(CCCl)C(=O)NC1CCCCC1,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,Q9H169,P11388
O=NN(CCCl)C(=O)NC1CCCCC1,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Q9H169,P10721
O=NN(CCCl)C(=O)NC1CCCCC1,O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,Q9H169,P05981
O=NN(CCCl)C(=O)NC1CCCCC1,CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1,Q9H169,Q13509
O=NN(CCCl)C(=O)NC1CCCCC1,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,Q9H169,P10415
O=NN(CCCl)C(=O)NC1CCCCC1,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,Q9H169,Q02880
O=NN(CCCl)C(=O)NC1CCCCC1,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,Q9H169,P03372
O=NN(CCCl)C(=O)NC1CCCCC1,O=C(CCCCCCC(=O)Nc1ccccc1)NO,Q9H169,Q92769
O=NN(CCCl)C(=O)NC1CCCCC1,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,Q9H169,P11511
O=NN(CCCl)C(=O)NC1CCCCC1,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,Q9H169,P14324
O=NN(CCCl)C(=O)NC1CCCCC1,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,Q9H169,P03372
O=NN(CCCl)C(=O)NC1CCCCC1,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Q9H169,Q9NR97
O=NN(CCCl)C(=O)NC1CCCCC1,COc1c2occc2cc2ccc(=O)oc12,Q9H169,P11509
O=NN(CCCl)C(=O)NC1CCCCC1,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,Q9H169,P04150
O=NN(CCCl)C(=O)NC1CCCCC1,CNNCc1ccc(C(=O)NC(C)C)cc1,Q9H169,P21397
O=NN(CCCl)C(=O)NC1CCCCC1,CC12CCC3c4ccc(O)cc4CC(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)C3C1CCC2O,Q9H169,P03372
O=NN(CCCl)C(=O)NC1CCCCC1,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,Q9H169,P42345
O=NN(CCCl)C(=O)NC1CCCCC1,NCC(=O)CCC(=O)O,Q9H169,P50336
O=NN(CCCl)C(=O)NC1CCCCC1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,Q9H169,Q02880
O=NN(CCCl)C(=O)NC1CCCCC1,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,Q9H169,P0ABP8
O=NN(CCCl)C(=O)NC1CCCCC1,C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,Q9H169,P11511
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,Nc1nc2ccc(OC(F)(F)F)cc2s1,P11388,Q9UPY5
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,P11388,O14746
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,P11388,P10415
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,P11388,P29274
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,P11388,P18089
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,P11388,P20839
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,NC(=O)NO,P11388,P23921
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,O=C(CCCCCCC(=O)Nc1ccccc1)NO,P11388,Q92769
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,P11388,O75469
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,P11388,P23921
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,P11388,P00533
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,P11388,P35367
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,P11388,Q8II73
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,P11388,P04150
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,P11388,P49286
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,P11388,P50859
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,NC(N)=NCC1COC2(CCCCC2)O1,P11388,P23975
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,c1ccc(C2CN3CCSC3=N2)cc1,P11388,P32297
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CC(C)NCC(O)c1ccc(O)c(O)c1,P11388,P00441
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CNNCc1ccc(C(=O)NC(C)C)cc1,P11388,P21397
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,P11388,P47898
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,P11388,Q15125
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,P11388,P11388
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,P11388,P31645
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,P11388,P0ABQ4
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,P11388,Q9BZX2
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,P11388,P05023
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,P11388,P35354
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,NCCC(O)(P(=O)(O)O)P(=O)(O)O,P11388,O95749
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,P11388,P04035
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,P11388,P01137
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,P11388,P0DP24
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,P11388,P0AC13
CC(C)NCC(O)c1ccc(O)c(O)c1,CCC1(c2ccccc2)C(=O)NCNC1=O,P00441,P18507
CC(C)NCC(O)c1ccc(O)c(O)c1,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,P00441,P03366
CC(C)NCC(O)c1ccc(O)c(O)c1,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,P00441,P03372
CC(C)NCC(O)c1ccc(O)c(O)c1,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,P00441,P51168
CC(C)NCC(O)c1ccc(O)c(O)c1,Nc1c2c(nc3ccccc13)CCCC2,P00441,P06276
CC(C)NCC(O)c1ccc(O)c(O)c1,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,P00441,P04035
CC(C)NCC(O)c1ccc(O)c(O)c1,CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,P00441,P00734
CC(C)NCC(O)c1ccc(O)c(O)c1,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,P00441,P0AC13
CC(C)NCC(O)c1ccc(O)c(O)c1,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,P00441,P00918
CC(C)NCC(O)c1ccc(O)c(O)c1,NNC(=O)c1ccncc1,P00441,P05177
CC(C)NCC(O)c1ccc(O)c(O)c1,CNC1(C)C2CCC(C2)C1(C)C,P00441,P36544
CC(C)NCC(O)c1ccc(O)c(O)c1,CCC(C)C(C)(COC(N)=O)COC(N)=O,P00441,Q99928
CC(C)NCC(O)c1ccc(O)c(O)c1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,P00441,P35968
CC(C)NCC(O)c1ccc(O)c(O)c1,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,P00441,P03366
CC(C)NCC(O)c1ccc(O)c(O)c1,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,P00441,P14867
CC(C)NCC(O)c1ccc(O)c(O)c1,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,P00441,P29274
CC(C)NCC(O)c1ccc(O)c(O)c1,CC1OC2(CS1)CN1CCC2CC1,P00441,P11229
CC(C)NCC(O)c1ccc(O)c(O)c1,CC12CC3CC(C)(C1)CC(N)(C3)C2,P00441,O75311
CC(C)NCC(O)c1ccc(O)c(O)c1,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,P00441,P28223
CC(C)NCC(O)c1ccc(O)c(O)c1,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,P00441,P54284
CC(C)NCC(O)c1ccc(O)c(O)c1,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,P00441,O75469
CC(C)NCC(O)c1ccc(O)c(O)c1,CC(N)(Cc1ccc(O)cc1)C(=O)O,P00441,P07101
CC(C)NCC(O)c1ccc(O)c(O)c1,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,P00441,P23921
CC(C)NCC(O)c1ccc(O)c(O)c1,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,P00441,Q09428
CC(C)NCC(O)c1ccc(O)c(O)c1,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,P00441,P27815
CC(C)NCC(O)c1ccc(O)c(O)c1,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,P00441,P14416
CC(C)NCC(O)c1ccc(O)c(O)c1,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1,P00441,P51681
CC(C)NCC(O)c1ccc(O)c(O)c1,CC(=O)NCCCS(=O)(=O)O,P00441,P41594
CC(C)NCC(O)c1ccc(O)c(O)c1,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,P00441,Q14654
CC(C)NCC(O)c1ccc(O)c(O)c1,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,P00441,Q8II73
CC(C)NCC(O)c1ccc(O)c(O)c1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,P00441,P00533
CC(C)NCC(O)c1ccc(O)c(O)c1,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,P00441,P62942
CC(C)NCC(O)c1ccc(O)c(O)c1,CNCCCC12CCC(c3ccccc31)c1ccccc12,P00441,P35367
CC(C)NCC(O)c1ccc(O)c(O)c1,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,P00441,P46098
CC(C)NCC(O)c1ccc(O)c(O)c1,CC(=O)NO,P00441,O67135
CC(C)NCC(O)c1ccc(O)c(O)c1,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,P00441,P02708
CC(C)NCC(O)c1ccc(O)c(O)c1,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,P00441,P31645
CC(C)NCC(O)c1ccc(O)c(O)c1,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,P00441,Q9Y271
CC(C)NCC(O)c1ccc(O)c(O)c1,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,P00441,P07550
CC(C)NCC(O)c1ccc(O)c(O)c1,NC(=O)NC(CCC(=O)O)C(=O)O,P00441,P31327
CC(C)NCC(O)c1ccc(O)c(O)c1,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,P00441,P05023
CC(C)NCC(O)c1ccc(O)c(O)c1,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,P00441,P28223
CC(C)NCC(O)c1ccc(O)c(O)c1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,P00441,P11388
CC(C)NCC(O)c1ccc(O)c(O)c1,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,P00441,O14717
CC(C)NCC(O)c1ccc(O)c(O)c1,OCC1OC(n2cnc3c2NC=NCC3O)CC1O,P00441,P00813
CC(C)NCC(O)c1ccc(O)c(O)c1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,P00441,P03372
CC(C)NCC(O)c1ccc(O)c(O)c1,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,P00441,P28223
CC(C)NCC(O)c1ccc(O)c(O)c1,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,P00441,P14625
CC(C)NCC(O)c1ccc(O)c(O)c1,CCCNC1CCc2nc(N)sc2C1,P00441,P35462
CC(C)NCC(O)c1ccc(O)c(O)c1,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1,P00441,P05023
CC(C)NCC(O)c1ccc(O)c(O)c1,NCC1(CC(=O)O)CCCCC1,P00441,Q9NY47
CC(C)NCC(O)c1ccc(O)c(O)c1,N=c1nc(N2CCCCC2)cc(N)n1O,P00441,P00797
CC(C)NCC(O)c1ccc(O)c(O)c1,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,P00441,P24530
CC(C)NCC(O)c1ccc(O)c(O)c1,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,P00441,Q9BQB6
CC(C)NCC(O)c1ccc(O)c(O)c1,N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,P00441,P27487
CC(C)NCC(O)c1ccc(O)c(O)c1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,P00441,Q8TCC7
CC(C)NCC(O)c1ccc(O)c(O)c1,NC(N)=NCC1COC2(CCCCC2)O1,P00441,P23975
CC(C)NCC(O)c1ccc(O)c(O)c1,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1,P00441,P0AD68
CC(C)NCC(O)c1ccc(O)c(O)c1,Nc1nc2ccc(OC(F)(F)F)cc2s1,P00441,Q9UPY5
CC(C)NCC(O)c1ccc(O)c(O)c1,CCCCN1CC(O)C(O)C(O)C1CO,P00441,Q16739
CC(C)NCC(O)c1ccc(O)c(O)c1,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,P00441,P14770
CC(C)NCC(O)c1ccc(O)c(O)c1,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,P00441,Q969P6
CC(C)NCC(O)c1ccc(O)c(O)c1,CCC(CO)NCCNC(CC)CO,P00441,P9WNL5
CC(C)NCC(O)c1ccc(O)c(O)c1,c1ccc(CC2=NCCN2)cc1,P00441,P35367
CC(C)NCC(O)c1ccc(O)c(O)c1,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,P00441,P08172
CC(C)NCC(O)c1ccc(O)c(O)c1,NCC(CC(=O)O)c1ccc(Cl)cc1,P00441,Q9UBS5
CC(C)NCC(O)c1ccc(O)c(O)c1,CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21,P00441,Q9Y5Y4
CC(C)NCC(O)c1ccc(O)c(O)c1,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,P00441,Q15125
CC(C)NCC(O)c1ccc(O)c(O)c1,OCCN1CC(O)C(O)C(O)C1CO,P00441,O43451
CC(C)NCC(O)c1ccc(O)c(O)c1,NC1CC1c1ccccc1,P00441,P27338
CC(C)NCC(O)c1ccc(O)c(O)c1,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,P00441,Q07869
CC(C)NCC(O)c1ccc(O)c(O)c1,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,P00441,P47870
CC(C)NCC(O)c1ccc(O)c(O)c1,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,P00441,P11388
CC(C)NCC(O)c1ccc(O)c(O)c1,CC(c1cc2ccccc2s1)N(O)C(N)=O,P00441,P09917
CC(C)NCC(O)c1ccc(O)c(O)c1,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,P00441,P0ABQ4
CC(C)NCC(O)c1ccc(O)c(O)c1,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,P00441,Q9HBH1
CC(C)NCC(O)c1ccc(O)c(O)c1,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,P00441,P28223
CCC1(c2ccccc2)C(=O)NCNC1=O,CC(C)NCC(O)c1ccc(O)c(O)c1,P18507,P00441
CCC1(c2ccccc2)C(=O)NCNC1=O,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,P18507,P0DP24
CCC1(c2ccccc2)C(=O)NCNC1=O,CCCCN1CC(O)C(O)C(O)C1CO,P18507,Q16739
CCC1(c2ccccc2)C(=O)NCNC1=O,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,P18507,O14746
CCC1(c2ccccc2)C(=O)NCNC1=O,NC12CC3CC(CC(C3)C1)C2,P18507,P32297
CCC1(c2ccccc2)C(=O)NCNC1=O,Nc1ccc(C(=O)O)c(O)c1,P18507,P09917
CCC1(c2ccccc2)C(=O)NCNC1=O,NS(=O)(=O)Cc1noc2ccccc12,P18507,P18507
CCC1(c2ccccc2)C(=O)NCNC1=O,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,P18507,P18089
CCC1(c2ccccc2)C(=O)NCNC1=O,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,P18507,P20839
CCC1(c2ccccc2)C(=O)NCNC1=O,NC(=O)NO,P18507,P23921
CCC1(c2ccccc2)C(=O)NCNC1=O,O=C(CCCCCCC(=O)Nc1ccccc1)NO,P18507,Q92769
CCC1(c2ccccc2)C(=O)NCNC1=O,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,P18507,P35367
CCC1(c2ccccc2)C(=O)NCNC1=O,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,P18507,P23921
CCC1(c2ccccc2)C(=O)NCNC1=O,Nc1ccc(O)c(C(=O)O)c1,P18507,P35228
CCC1(c2ccccc2)C(=O)NCNC1=O,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,P18507,P00918
CCC1(c2ccccc2)C(=O)NCNC1=O,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,P18507,P03372
CCC1(c2ccccc2)C(=O)NCNC1=O,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,P18507,Q14654
CCC1(c2ccccc2)C(=O)NCNC1=O,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,P18507,P03372
CCC1(c2ccccc2)C(=O)NCNC1=O,NC(=O)OCC(COC(N)=O)c1ccccc1,P18507,Q13224
CCC1(c2ccccc2)C(=O)NCNC1=O,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,P18507,P49327
CCC1(c2ccccc2)C(=O)NCNC1=O,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,P18507,P30518
CCC1(c2ccccc2)C(=O)NCNC1=O,CC(N)(Cc1ccc(O)cc1)C(=O)O,P18507,P07101
CCC1(c2ccccc2)C(=O)NCNC1=O,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,P18507,P13637
CCC1(c2ccccc2)C(=O)NCNC1=O,CCN(CC)C(=O)N1CCN(C)CC1,P18507,P09917
CCC1(c2ccccc2)C(=O)NCNC1=O,NC(N)=NCC1COC2(CCCCC2)O1,P18507,P23975
CCC1(c2ccccc2)C(=O)NCNC1=O,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,P18507,Q969P6
CCC1(c2ccccc2)C(=O)NCNC1=O,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,P18507,P11388
CCC1(c2ccccc2)C(=O)NCNC1=O,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,P18507,P31645
CCC1(c2ccccc2)C(=O)NCNC1=O,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,P18507,Q8II73
CCC1(c2ccccc2)C(=O)NCNC1=O,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,P18507,O43451
CCC1(c2ccccc2)C(=O)NCNC1=O,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,P18507,P04035
